t,ion_current_M2,ion_current_M32,E,current1_mA,coll_current,current1,current1_muA,ion_current_M2_sBG_sub,ion_current_M2_sBG_ALS,ion_current_M2_sBG_ALS_sub,ion_current_M2_ALS,ion_current_M2_UVS,ion_current_M2_UVS_sub,ion_current_M2_UVS_ALS,ion_current_M2_UVS_ALS_sub,ion_current_M2_MF,ion_current_M2_MF_sub,ion_current_M32_sBG_sub,ion_current_M32_sBG_ALS,ion_current_M32_sBG_ALS_sub,ion_current_M32_ALS,ion_current_M32_UVS,ion_current_M32_UVS_sub,ion_current_M32_UVS_ALS,ion_current_M32_UVS_ALS_sub,ion_current_M32_MF,ion_current_M32_MF_sub,j,current1_mA_geo
98.9,1.3843848563535915e-10,1.3812184505494506e-07,0.7350955789473684,-0.000107,,-1.0700000000000004e-07,-0.107,2.050360101997605e-11,1.4881307538702685e-11,5.6222934812733756e-12,1.5869985691027028e-10,3.1431954356429016e-10,-1.75881057928931e-10,-2.069192465996636e-10,3.10381886707326e-11,1.4710481602209966e-10,-8.666330386740509e-12,5.7167288867099824e-08,5.281180793482589e-08,4.3554809322739374e-09,1.5869985691027028e-10,1.357943034056037e-07,2.327541649341329e-09,-2.1534696224754227e-09,4.481011271816751e-09,1.3799208508287288e-07,1.2975997207212408e-10,-0.2780339414013519,-0.0002780339414013
99.0,1.3770108232044208e-10,1.3818307679558014e-07,0.7307587818181825,-9.761818181822465e-05,,-9.761818181822468e-08,-0.0976181818182246,1.9766197705058968e-11,1.4884096344839358e-11,4.88210136021961e-12,1.5868554795228979e-10,3.1419711502658164e-10,-1.7649603270613948e-10,-2.0679333726603e-10,3.029730455989044e-11,1.4710481602209966e-10,-9.4037337016576e-12,5.7228520607734945e-08,5.27927499375561e-08,4.435770670178821e-09,1.5868554795228979e-10,1.35772120721371e-07,2.410956074209119e-09,-2.15256912481808e-09,4.5635251990272e-09,1.3799052637362637e-07,1.9255042195376662e-10,-0.2536557742369605,-0.0002536557742369
99.1,1.37679038121547e-10,1.3796396077348065e-07,0.727711857142857,0.0018358571428577,,1.8358571428577424e-06,1.8358571428577417,1.9744153506163902e-11,1.4886869309030368e-11,4.857284197133532e-12,1.5867121467036968e-10,3.1407475725439403e-10,-1.7639571913284699e-10,-2.0666745906713792e-10,3.027173993429093e-11,1.4710481602209966e-10,-9.425777900552667e-12,5.7009404585635444e-08,5.2773693395745894e-08,4.235711189889529e-09,1.5867121467036968e-10,1.3574994621823912e-07,2.2140145552415256e-09,-2.151668844110554e-09,4.365683399352079e-09,1.379805563535912e-07,-1.659558011050459e-11,4.770379413818343,0.0047703794138183
99.2,1.3932616519337012e-10,1.3793182928176793e-07,0.723553236363636,0.001570563636364,,1.570563636364089e-06,1.5705636363640885,2.139128057798703e-11,1.488962642441108e-11,6.501654153575951e-12,1.5865685728844118e-10,3.1395247021881536e-10,-1.7462630502544524e-10,-2.0654161203457656e-10,3.191530700913134e-11,1.4710481602209966e-10,-7.778650828729541e-12,5.6977273093922744e-08,5.2754638315282414e-08,4.222634778640324e-09,1.5865685728844118e-10,1.357277798938389e-07,2.2040493879290496e-09,-2.1507687806006232e-09,4.354818168529672e-09,1.3796396077348065e-07,-3.2131491712692965e-11,4.081028019064926,0.0040810280190649
99.3,1.3942269230769219e-10,1.381921607734807e-07,0.7170003928571427,0.0018791428571428,,1.8791428571428213e-06,1.8791428571428213,2.148780769230913e-11,1.4892367684116862e-11,6.595440008192268e-12,1.5864247602833638e-10,3.1383025389094176e-10,-1.7440756158324958e-10,-2.06415796199935e-10,3.2008234616685464e-11,1.4710481602209966e-10,-7.682123714407445e-12,5.723760458563548e-08,5.2735584702052766e-08,4.5020198835827215e-09,1.5864247602833638e-10,1.3570562174580188e-07,2.4865390276788233e-09,-2.149868934536065e-09,4.636407962214888e-09,1.379615642857143e-07,2.3059648776637199e-10,4.882855093716039,0.004882855093716
99.4,1.379053296703297e-10,1.381657098901099e-07,0.7131762500000002,0.0015715000000001,,1.571500000000142e-06,1.5715000000001418,1.9970445054946608e-11,1.4895093081283086e-11,5.075351973663528e-12,1.5862807110995418e-10,3.1370810824187616e-10,-1.7580277857154648e-10,-2.0629001159480237e-10,3.048723302325584e-11,1.4710481602209966e-10,-9.19948635176996e-12,5.7211153702264694e-08,5.2716532561944095e-08,4.4946211403205805e-09,1.5862807110995418e-10,1.356834717717598e-07,2.4822381183500884e-09,-2.148969306164662e-09,4.6312074245147525e-09,1.3793182928176793e-07,2.3388060834193683e-10,4.083461111329569,0.0040834611113295
99.5,1.375864994475138e-10,1.3793158901098905e-07,0.7088967454545468,0.0018463090909096,,1.8463090909096047e-06,1.8463090909096047,1.965161483213072e-11,1.4897802609045126e-11,4.75381222308559e-12,1.5861364275127154e-10,3.1358603324272915e-10,-1.7599953379521538e-10,-2.061642582507677e-10,3.0164724455552367e-11,1.4710481602209966e-10,-9.51831657458586e-12,5.6977032823143844e-08,5.2697481900843524e-08,4.279550922300306e-09,1.5861364275127154e-10,1.356613299693451e-07,2.2702590416439444e-09,-2.148069895734192e-09,4.418328937378136e-09,1.3793158901098905e-07,0.0,4.797538257857424,0.0047975382578574
99.6,1.3785799116022102e-10,1.379257867403315e-07,0.702919857142857,0.0016638571428577,,1.663857142857742e-06,1.6638571428577422,1.9923106544837933e-11,1.4900496260538367e-11,5.0226102842995695e-12,1.5859919116819315e-10,3.1346402886461813e-10,-1.7560603770439708e-10,-2.0603853619942027e-10,3.043249849502316e-11,1.4710481602209966e-10,-9.246824861878636e-12,5.6971230552486254e-08,5.267843272463816e-08,4.292797827848089e-09,1.5859919116819315e-10,1.3563919633619056e-07,2.2865904041409073e-09,-2.147170703492433e-09,4.4337611076333395e-09,1.379257867403315e-07,0.0,4.323446349135797,0.0043234463491357
99.7,1.3824297692307694e-10,1.3799208508287288e-07,0.6972144181818177,-4.7581818181837565e-05,,-4.75818181818376e-08,-0.0475818181818375,2.030809230769385e-11,1.490317402889818e-11,5.4049182787956775e-12,1.585847165745209e-10,3.1334209507866757e-10,-1.7509911815559067e-10,-2.0591284547234926e-10,3.081372731675856e-11,1.4710481602209966e-10,-8.861839099022713e-12,5.7037528895027686e-08,5.2659385039215146e-08,4.37814385581254e-09,1.585847165745209e-10,1.3561707086992926e-07,2.375014212943677e-09,-2.146271729687166e-09,4.521285942630844e-09,1.379100591160221e-07,8.202596685081175e-11,-0.1236388826928858,-0.0001236388826928
99.8,1.38574697790055e-10,1.3779652983425414e-07,0.6933225789473678,0.0020314210526315,,2.0314210526315968e-06,2.031421052631597,2.0639813174671915e-11,1.4905835907259938e-11,5.7339772674119736e-12,1.5857021918198266e-10,3.1322023185601056e-10,-1.746455340659557e-10,-2.0578718610114383e-10,3.1141652035188165e-11,1.4710481602209966e-10,-8.530118232044661e-12,5.6841973646408894e-08,5.264033885046161e-08,4.201634795947288e-09,1.5857021918198266e-10,1.3559495356819508e-07,2.2015762660590364e-09,-2.1453729745661704e-09,4.346949240625207e-09,1.378896569060773e-07,-9.312707182321612e-11,5.278542073914449,0.0052785420739144
99.9,1.3718464254143638e-10,1.3763734615384613e-07,0.689856839285713,0.0020265714285714,,2.0265714285714926e-06,2.0265714285714926,1.924975792605329e-11,1.4908481888759016e-11,4.341276037294282e-12,1.5855569920027219e-10,3.13098439167786e-10,-1.7591379662634962e-10,-2.0566155811739326e-10,2.974776149104372e-11,1.4710481602209966e-10,-9.920173480663272e-12,5.6682789966000936e-08,5.262129416426472e-08,4.0614958017362265e-09,1.5855569920027219e-10,1.3557284442862205e-07,2.064501725224105e-09,-2.1444744383772227e-09,4.208976163601329e-09,1.37858117679558e-07,-2.2077152571184798e-10,5.265940577729911,0.0052659405777299
100.0,1.3629188287292816e-10,1.3778624725274728e-07,0.6817099642857145,-0.0002328928571426,,-2.328928571426465e-07,-0.2328928571426463,1.8356998257545072e-11,1.4911111966530785e-11,3.4458862910142904e-12,1.5854115683708338e-10,3.1297671698514107e-10,-1.7668483411221296e-10,-2.0553596155268702e-10,2.8851127440474048e-11,1.4710481602209966e-10,-1.0812933149171496e-11,5.6831691064902046e-08,5.2602250986511616e-08,4.22944007839043e-09,1.5854115683708338e-10,1.35550743448845e-07,2.2355038039022592e-09,-2.1435761213681032e-09,4.379079925270361e-09,1.3779652983425414e-07,-1.0282581506860863e-11,-0.6051599906130088,-0.000605159990613
100.1,1.3706398232044204e-10,1.379100591160221e-07,0.6788481111111111,0.0015031111111113,,1.503111111111308e-06,1.5031111111113074,1.9129097705058955e-11,1.4913726133710627e-11,4.215371571348329e-12,1.5852659229797338e-10,3.1285506527922984e-10,-1.7579108295878775e-10,-2.0541039643861406e-10,2.961931347982639e-11,1.4710481602209966e-10,-1.0040833701657618e-11,5.6955502928176894e-08,5.2583209323089474e-08,4.372293605087421e-09,1.5852659229797338e-10,1.3552865062649894e-07,2.381408489523208e-09,-2.1426780237865886e-09,4.524086513309797e-09,1.3778624725274728e-07,1.2381186327484136e-10,3.9057561363218896,0.0039057561363218
100.2,1.3702021538461542e-10,1.379805563535912e-07,0.6717022142857143,-0.000279,,-2.79e-07,-0.279,1.908533076923233e-11,1.4916324383778513e-11,4.169006385453821e-12,1.5851200578627422e-10,3.1273348402121303e-10,-1.7571326863659756e-10,-2.05284862806764e-10,2.957159417016641e-11,1.4710481602209966e-10,-1.0084600637484239e-11,5.7026000165745935e-08,5.2564169179885443e-08,4.4618309858604935e-09,1.5851200578627422e-10,1.355065659592191e-07,2.473990394372045e-09,-2.1417801458804582e-09,4.615770540252503e-09,1.3777920164835165e-07,2.0135470523950278e-10,-0.724967006083899,-0.0007249670060838
100.3,1.3584977582417586e-10,1.378896569060773e-07,0.6673453999999991,0.0009949999999992,,9.94999999999253e-07,0.9949999999992528,1.7914891208792774e-11,1.4918906710214428e-11,2.9959844985783493e-12,1.5849739750317168e-10,3.126119731822601e-10,-1.7676219735808423e-10,-2.0515936068872566e-10,2.839716333064146e-11,1.4710481602209966e-10,-1.1255040197923796e-11,5.6935100718232137e-08,5.2545130562786736e-08,4.389970155445387e-09,1.5849739750317168e-10,1.3548448944464192e-07,2.4051674614354104e-09,-2.14088248789749e-09,4.5460499493328995e-09,1.3775521868131868e-07,1.344382247586511e-10,2.585455810225583,0.0025854558102255
100.4,1.3540662762430942e-10,1.3764369005524865e-07,0.6616033928571424,0.0015193928571424,,1.5193928571424411e-06,1.519392857142441,1.747174300892631e-11,1.4921473106498346e-11,2.550269902427967e-12,1.5848276764770248e-10,3.1249053273354645e-10,-1.7708390510923716e-10,-2.0503389011608852e-10,2.7949985006851413e-11,1.4710481602209966e-10,-1.169818839779026e-11,5.668913386740341e-08,5.25260934776805e-08,4.163040389722912e-09,1.5848276764770248e-10,1.354624210804036e-07,2.181268974845009e-09,-2.139985050085462e-09,4.321254024930471e-09,1.3764620769230769e-07,-2.5176370590630808e-12,3.948063407554898,0.0039480634075548
100.5,1.3544834033149168e-10,1.3764620769230769e-07,0.6574370535714287,-0.0004479285714285,,-4.479285714285574e-07,-0.4479285714285574,1.751345571610862e-11,1.4924023566409848e-11,2.589432149698775e-12,1.5846811641663828e-10,3.12369162646256e-10,-1.7692082231476432e-10,-2.0490845112044188e-10,2.798762880567761e-11,1.4710481602209966e-10,-1.1656475690607952e-11,5.669165150446248e-08,5.2507057930453937e-08,4.184593574008534e-09,1.5846811641663828e-10,1.354403608641412e-07,2.20584682816649e-09,-2.1390878326921536e-09,4.344934660858643e-09,1.3764369005524865e-07,2.5176370590630808e-12,-1.1639191231827926,-0.0011639191231827
100.6,1.3615387127071828e-10,1.3775521868131868e-07,0.6541388545454546,3.7290909090866974e-05,,3.729090909086694e-08,0.037290909090867,1.821898665533523e-11,1.4926558083983522e-11,3.2924285713517004e-12,1.584534440044435e-10,3.1224786289157874e-10,-1.7609399162086044e-10,-2.0478304373337502e-10,2.8689052112514582e-11,1.4710481602209966e-10,-1.0950944751381347e-11,5.6800662493473466e-08,5.2488023926994244e-08,4.3126385664792155e-09,1.584534440044435e-10,1.35418308793492e-07,2.3369098878266802e-09,-2.1381908359653422e-09,4.4751007237920225e-09,1.3763734615384613e-07,1.178725274725232e-10,0.0968984900277874,9.689849002778744e-05
100.7,1.3703586022099452e-10,1.3758967458563536e-07,0.6482445714285703,0.0005081428571423,,5.081428571423707e-07,0.5081428571423703,1.9100975605611443e-11,1.4929076653512902e-11,4.171898952098533e-12,1.5843875060328018e-10,3.1212663344071247e-10,-1.7509077321971798e-10,-2.046576679864772e-10,2.9566894766759216e-11,1.4710481602209966e-10,-1.0068955801105136e-11,5.6635118397790126e-08,5.246899147318864e-08,4.166126924601478e-09,1.5843875060328018e-10,1.3539626486609384e-07,2.193409719541492e-09,-2.1372940601528056e-09,4.3307037796942974e-09,1.376203428571429e-07,-3.066827150753936e-11,1.3203828165068907,0.0013203828165068
100.8,1.3796586923076928e-10,1.374109668508287e-07,0.6452919259259254,0.0005494074074069,,5.494074074069846e-07,0.5494074074069845,2.00309846153862e-11,1.4931579269620736e-11,5.099405345765457e-12,1.5842403640308063e-10,3.1200547426486256e-10,-1.7403960503409328e-10,-2.0453232391133763e-10,3.049271887724437e-11,1.4710481602209966e-10,-9.138946791330378e-12,5.645641066298349e-08,5.244996057492431e-08,4.006450088059174e-09,1.5842403640308063e-10,1.3537422907958506e-07,2.0367377712436478e-09,-2.136397505502321e-09,4.173135276745968e-09,1.375954e-07,-1.8443314917129582e-10,1.4276066066959083,0.0014276066066959
100.9,1.386556569060774e-10,1.3755477900552486e-07,0.6393969642857137,-0.0002241785714283,,-2.241785714283482e-07,-0.2241785714283482,2.0720772290694312e-11,1.4934065926929774e-11,5.786706363764537e-12,1.5840930159163675e-10,3.11884385335241e-10,-1.7322872842916368e-10,-2.0440701153954583e-10,3.117828311038215e-11,1.4710481602209966e-10,-8.449159116022259e-12,5.660022281767966e-08,5.24309312380885e-08,4.169291579591154e-09,1.5840930159163675e-10,1.3535220143160436e-07,2.2025775739204984e-09,-2.135501172261666e-09,4.338078746182165e-09,1.3758967458563536e-07,-3.489558011047505e-11,-0.5825163718873659,-0.0005825163718873
101.0,1.3807913756906086e-10,1.376203428571429e-07,0.6328549285714289,-0.0007098928571424,,-7.098928571424641e-07,-0.7098928571424639,2.014425295367777e-11,1.4936536620062765e-11,5.207716333615005e-12,1.5839454635469472e-10,3.1176336662306827e-10,-1.7368422905400747e-10,-2.0428173090269119e-10,3.0597501848683665e-11,1.4710481602209966e-10,-9.0256784530388e-12,5.666578666929767e-08,5.24119034685684e-08,4.253883200729271e-09,1.5839454635469472e-10,1.3533018191979117e-07,2.290160937351727e-09,-2.1346050606786192e-09,4.4247659980303454e-09,1.375834110497238e-07,3.6931807419099075e-11,-1.8446197106914588,-0.0018446197106914
101.1,1.3741113480662984e-10,1.374632e-07,0.6281694909090904,-0.000968,,-9.68e-07,-0.968,1.947625019124676e-11,1.4938991343642458e-11,4.537258847604297e-12,1.5837977087602522e-10,3.1164241809957063e-10,-1.7423128329294082e-10,-2.0415648203236287e-10,2.9925198739422095e-11,1.4710481602209966e-10,-9.693681215469815e-12,5.650864381215479e-08,5.239287727225125e-08,4.115766539903532e-09,1.5837977087602522e-10,1.3530817054178484e-07,2.1550294582151595e-09,-2.133709171000954e-09,4.288738629216113e-09,1.3755477900552486e-07,-9.157900552485832e-11,-2.515297712864567,-0.0025152977128645
101.2,1.3657323425414358e-10,1.3735900994475144e-07,0.6244386545454546,-0.0012682181818182,,-1.2682181818182446e-06,-1.268218181818245,1.8638349638760524e-11,1.4941430092291608e-11,3.696919546468916e-12,1.5836497533736752e-10,3.1152153973598216e-10,-1.7494830548183855e-10,-2.0403126496015046e-10,2.9082959478311923e-11,1.4710481602209966e-10,-1.0531581767956047e-11,5.6404453756906176e-08,5.237385265502431e-08,4.030601101881864e-09,1.5836497533736752e-10,1.352861672952257e-07,2.072842649525725e-09,-2.1328135034764504e-09,4.205656153002176e-09,1.3754602472527473e-07,-1.8701478052333603e-10,-3.295399062128813,-0.0032953990621288
101.3,1.3663077802197808e-10,1.3732221436464088e-07,0.6185879999999991,-0.0010368,,-1.0368000000000531e-06,-1.0368000000000532,1.869589340659502e-11,1.4943852860632956e-11,3.752040545962063e-12,1.5835015991836388e-10,3.1140073150354524e-10,-1.7476995348156708e-10,-2.0390607971764328e-10,2.91361262360762e-11,1.4710481602209966e-10,-1.0474038000121552e-11,5.6367658176795664e-08,5.2354829622774803e-08,4.012828554020867e-09,1.5835015991836388e-10,1.3526417217775437e-07,2.058042186886541e-09,-2.1319180583528798e-09,4.189960245239421e-09,1.3748534475138124e-07,-1.6313038674033591e-10,-2.694070938737724,-0.0026940709387377
101.4,1.3745110769230768e-10,1.374003653846154e-07,0.6133539999999996,-0.0003479999999993,,-3.479999999993862e-07,-0.3479999999993859,1.951622307692459e-11,1.4946259643658932e-11,4.569963433265658e-12,1.5833532479647746e-10,3.1127999337350764e-10,-1.7382888568119996e-10,-2.037809263364308e-10,2.9952040655230784e-11,1.4710481602209966e-10,-9.65370832979198e-12,5.644580919677018e-08,5.233580818138997e-08,4.110001015380211e-09,1.5833532479647746e-10,1.3524218518701166e-07,2.158180197603737e-09,-2.131022835878021e-09,4.289203033481758e-09,1.374632e-07,-6.283461538460203e-11,-0.904259921565418,-0.0009042599215654
101.5,1.3776075580110496e-10,1.3754602472527473e-07,0.6101533571428569,0.001054964285714,,1.054964285714089e-06,1.054964285714089,1.982587118572188e-11,1.4948650436737156e-11,4.877220748984717e-12,1.5832047014699943e-10,3.111593253171264e-10,-1.7339856951602151e-10,-2.0365580484810216e-10,3.02572353320807e-11,1.4710481602209966e-10,-9.344060220994695e-12,5.659146853742951e-08,5.231678833675712e-08,4.274680200672403e-09,1.5832047014699943e-10,1.3522020632063945e-07,2.325818404635281e-09,-2.1301278362996487e-09,4.455946240934931e-09,1.3743191546961324e-07,1.14109255661485e-10,2.7412698915397207,0.0027412698915397
101.6,1.3787180552486188e-10,1.375834110497238e-07,0.605741125,-0.001312,,-1.312e-06,-1.3119999999999998,1.99369209094788e-11,1.4951025235235243e-11,4.985895674243547e-12,1.5830559614313255e-10,3.1103872730566416e-10,-1.7316692178080234e-10,-2.0353071528424715e-10,3.036379350344481e-11,1.4710481602209966e-10,-9.23301049723778e-12,5.6628854861878566e-08,5.2297770094763474e-08,4.331084767115085e-09,1.5830559614313255e-10,1.351982355762794e-07,2.385175473444385e-09,-2.129233059865539e-09,4.514408533309924e-09,1.374109668508287e-07,1.7244419889506782e-10,-3.40916384222966,-0.0034091638422296
101.7,1.3819738397790054e-10,1.375954e-07,0.599159232142857,-0.0017583571428571,,-1.7583571428571511e-06,-1.7583571428571514,2.0262499362517453e-11,1.4953384034520812e-11,5.3091153279966415e-12,1.5829070295602362e-10,3.1091819931039177e-10,-1.7272081533249128e-10,-2.0340565767645511e-10,3.0684842343963833e-11,1.4710481602209966e-10,-8.907432044199119e-12,5.6640843812154794e-08,5.227875346129633e-08,4.362090350858456e-09,1.5829070295602362e-10,1.3517627295157404e-07,2.419127048425985e-09,-2.128338506823466e-09,4.5474655552494516e-09,1.374003653846154e-07,1.9503461538460368e-10,-4.568999689904615,-0.0045689996899046
101.8,1.383435934065933e-10,1.3748534475138124e-07,0.5958149090909088,-0.001829,,-1.829e-06,-1.829,2.0408708791210238e-11,1.4955726829961462e-11,5.452981961248776e-12,1.5827579075477608e-10,3.1079774130258743e-10,-1.7245414789599408e-10,-2.032806320563156e-10,3.082648416032145e-11,1.4710481602209966e-10,-8.761222615506333e-12,5.6530788563536e-08,5.225973844224297e-08,4.271050121293015e-09,1.5827579075477608e-10,1.3515431844416638e-07,2.331026307214864e-09,-2.127444177421207e-09,4.458470484636071e-09,1.3738230494505493e-07,1.0303980632625791e-10,-4.7525614843277815,-0.0047525614843277
101.9,1.3668452747252752e-10,1.3738230494505493e-07,0.5898706,-0.0021385999999999,,-2.138599999999973e-06,-2.1385999999999736,1.8749642857144406e-11,1.4958053616924797e-11,3.791589240219609e-12,1.5826085970648415e-10,3.1067735325353564e-10,-1.739928257810081e-10,-2.0315563845541807e-10,2.9162812674410054e-11,1.4710481602209966e-10,-1.0420288549572168e-11,5.642774875720974e-08,5.2240725043490734e-08,4.187023713719021e-09,1.5826085970648415e-10,1.3513237205169944e-07,2.249932893355513e-09,-2.126550071906536e-09,4.376482965262049e-09,1.3735900994475144e-07,2.329500030356636e-11,-5.557041000756298,-0.0055570410007562
102.0,1.3518716685082878e-10,1.3730917307692305e-07,0.5855487321428571,0.0004059285714285,,4.059285714285574e-07,0.4059285714285573,1.7252282235445718e-11,1.4960364390778422e-11,2.291917844667299e-12,1.5824590997624854e-10,3.105570351345296e-10,-1.7536986828370086e-10,-2.0303067690535238e-10,2.766080862165157e-11,1.4710481602209966e-10,-1.1917649171270849e-11,5.635461688907786e-08,5.222171327092682e-08,4.132903618151053e-09,1.5824590997624854e-10,1.3511043377181738e-07,2.1987393051056995e-09,-2.125656190527228e-09,4.324395495632928e-09,1.373378955801105e-07,-2.8722503187417086e-11,1.0547843050626355,0.0010547843050626
102.1,1.3410561988950268e-10,1.37225282320442e-07,0.581982125,-0.0019760357142859,,-1.9760357142859007e-06,-1.9760357142859013,1.617073527411964e-11,1.4962659147269097e-11,1.2080761268505438e-12,1.5823094172701268e-10,3.1043678691686856e-10,-1.7633116702736599e-10,-2.02905747437708e-10,2.6574580410342e-11,1.4710481602209966e-10,-1.2999196132596933e-11,5.627072613259677e-08,5.220270313043856e-08,4.068023002158225e-09,1.5823094172701268e-10,1.3508850360216437e-07,2.1367787182776427e-09,-2.124762533531057e-09,4.2615412518087004e-09,1.3733537071823208e-07,-1.1008839779003877e-10,-5.134626149464905,-0.0051346261494649
102.2,1.3485356740331484e-10,1.371230723756906e-07,0.5759284909090908,-0.0017444181818182,,-1.744418181818278e-06,-1.7444181818182782,1.6918682787931752e-11,1.4964937882372768e-11,1.953744905558981e-12,1.5821595511941388e-10,3.1031660857185976e-10,-1.7546304116854498e-10,-2.0278085008407447e-10,2.7317808915529486e-11,1.4710481602209966e-10,-1.225124861878482e-11,5.6168516187845394e-08,5.2183694627913234e-08,3.98482155993218e-09,1.5821595511941388e-10,1.350665815403849e-07,2.056490835305676e-09,-2.1238691011658e-09,4.180359936471476e-09,1.3732221436464088e-07,-1.9914198895026954e-10,-4.532780023767439,-0.0045327800237674
102.3,1.3766456187845326e-10,1.371704535911602e-07,0.5710895714285713,-0.0020252857142856,,-2.0252857142856152e-06,-2.025285714285615,1.9729677263070173e-11,1.4967200592186188e-11,4.762476670883979e-12,1.5820095031167708e-10,3.101965000708174e-10,-1.7253193819236426e-10,-2.0265598487604159e-10,3.0124046683677305e-11,1.4710481602209966e-10,-9.4402541436464e-12,5.6215897403315e-08,5.2164687769238073e-08,4.051209634076918e-09,1.5820095031167708e-10,1.3504466758412444e-07,2.125786007035766e-09,-2.122975893679224e-09,4.248761900714991e-09,1.3731013021978022e-07,-1.3967662862001183e-10,-5.262599715950297,-0.0052625997159502
102.4,1.370322384615383e-10,1.3733537071823208e-07,0.5667625789473685,-0.0009287719298246,,-9.28771929824676e-07,-0.9287719298246756,1.9097353846155213e-11,1.4969447273001473e-11,4.127906573153737e-12,1.5818592745969074e-10,3.100764613850631e-10,-1.7304422292352474e-10,-2.0253115184519906e-10,2.948692892167437e-11,1.4710481602209966e-10,-1.007257756056136e-11,5.6380814530386826e-08,5.2145682560300423e-08,4.235131970086403e-09,1.5818592745969074e-10,1.350227617310285e-07,2.312608987203542e-09,-2.122082911319105e-09,4.434691898522648e-09,1.3730917307692305e-07,2.6197641308949628e-11,-2.4133656103934054,-0.0024133656103934
102.5,1.3462608461538442e-10,1.3731013021978022e-07,0.5649816909090911,-0.0040200363636361,,-4.020036363636147e-06,-4.020036363636145,1.6691200000001358e-11,1.4971677921110732e-11,1.7195220788906292e-12,1.581708867172899e-10,3.099564924859255e-10,-1.7533040787054102e-10,-2.0240635102313686e-10,2.7075943152595787e-11,1.4710481602209966e-10,-1.2478731406715212e-11,5.6355574031935003e-08,5.2126679006987513e-08,4.22889502494749e-09,1.581708867172899e-10,1.3500086397874314e-07,2.309266241037052e-09,-2.121190154333216e-09,4.430456395370267e-09,1.3724871104972374e-07,6.141917005647638e-11,-10.445855651948746,-0.0104458556519487
102.6,1.3669617403314947e-10,1.372215038461539e-07,0.5598159285714286,-0.0028246071428568,,-2.824607142856834e-06,-2.8246071428568342,1.8761289417766443e-11,1.4973892532806076e-11,3.787396884960364e-12,1.5815582823619403e-10,3.09836593344741e-10,-1.7314041931159147e-10,-2.0228158244144447e-10,2.914116312985303e-11,1.4710481602209966e-10,-1.0408641988950131e-11,5.626694765830862e-08,5.2107677115186666e-08,4.159270543121957e-09,1.5815582823619403e-10,1.349789743249151e-07,2.242529521238732e-09,-2.1202976229693277e-09,4.36282714420806e-09,1.37225282320442e-07,-3.778474288151208e-12,-7.33959492372801,-0.007339594923728
102.7,1.3954477955801104e-10,1.373378955801105e-07,0.5552935178571429,-0.0050047857142857,,-5.0047857142857165e-06,-5.004785714285716,2.160989494262796e-11,1.4976091104551566e-11,6.633803838076389e-12,1.5814075216576832e-10,3.097167639328525e-10,-1.7017198437484144e-10,-2.0215684613171187e-10,3.1984861756870426e-11,1.4710481602209966e-10,-7.560036464088615e-12,5.638333939226529e-08,5.208867689078518e-08,4.2946625014801244e-09,1.5814075216576832e-10,1.3495709276719114e-07,2.380802812919353e-09,-2.119405317475213e-09,4.500208130394567e-09,1.372215038461539e-07,1.1639173395665747e-10,-13.004675682355494,-0.0130046756823554
102.8,1.3999743149171274e-10,1.3743191546961324e-07,0.5515094642857139,-0.0034980178571429,,-3.498017857142942e-06,-3.498017857142942,2.2062546876329648e-11,1.497827363319001e-11,7.084273243139642e-12,1.5812565865323186e-10,3.09597004221611e-10,-1.6959957272989823e-10,-2.0203214212552875e-10,3.24325693956305e-11,1.4710481602209966e-10,-7.107384530386919e-12,5.6477359281768027e-08,5.206967833967026e-08,4.407680942097764e-09,1.5812565865323186e-10,1.3493521930321885e-07,2.496696166394416e-09,-2.118513238098642e-09,4.615209404493059e-09,1.371704535911602e-07,2.614618784530351e-10,-9.08941768143704,-0.009089417681437
102.9,1.3984654285714274e-10,1.3724871104972374e-07,0.5451513888888889,-0.0038088888888888,,-3.8088888888888895e-06,-3.8088888888888897,2.1911658241759683e-11,1.4980440115564213e-11,6.93121812619547e-12,1.5811054784394415e-10,3.094773141823742e-10,-1.6963077132523142e-10,-2.0190747045448496e-10,3.227669912925354e-11,1.4710481602209966e-10,-7.258273164956887e-12,5.6294154861878553e-08,5.205068146772927e-08,4.243473394149268e-09,1.5811054784394415e-10,1.3491335393064613e-07,2.335357119077611e-09,-2.117621385087388e-09,4.452978504164998e-09,1.3715260274725273e-07,9.610830247101624e-11,-9.89719990782798,-0.0098971999078279
103.0,1.3755582857142878e-10,1.3712947087912085e-07,0.5404631052631578,-0.0045654736842106,,-4.565473684210652e-06,-4.565473684210651,1.9620943956045727e-11,1.4982590548516982e-11,4.638353407528746e-12,1.5809541988145206e-10,3.093576937865073e-10,-1.718018652150786e-10,-2.0178283115017023e-10,2.9980965935091665e-11,1.4710481602209966e-10,-9.548987450670847e-12,5.617491469127564e-08,5.203168628084944e-08,4.143228410426201e-09,1.5809541988145206e-10,1.3489149664712146e-07,2.2379742319993947e-09,-2.11672975868922e-09,4.3547039906886155e-09,1.3712947087912085e-07,0.0,-11.863146194254565,-0.0118631461942545
