t,ion_current_M2,ion_current_M32,ion_current_M44,chan_current,E,current1_mA,current1,current1_muA,ion_current_M2_sBG_sub,ion_current_M2_sBG_ALS,ion_current_M2_sBG_ALS_sub,ion_current_M2_ALS,ion_current_M2_UVS,ion_current_M2_UVS_sub,ion_current_M2_UVS_ALS,ion_current_M2_UVS_ALS_sub,ion_current_M2_MF,ion_current_M2_MF_sub,ion_current_M32_sBG_sub,ion_current_M32_sBG_ALS,ion_current_M32_sBG_ALS_sub,ion_current_M32_ALS,ion_current_M32_UVS,ion_current_M32_UVS_sub,ion_current_M32_UVS_ALS,ion_current_M32_UVS_ALS_sub,ion_current_M32_MF,ion_current_M32_MF_sub,ion_current_M44_sBG_sub,ion_current_M44_sBG_ALS,ion_current_M44_sBG_ALS_sub,ion_current_M44_ALS,ion_current_M44_UVS,ion_current_M44_UVS_sub,ion_current_M44_UVS_ALS,ion_current_M44_UVS_ALS_sub,ion_current_M44_MF,ion_current_M44_MF_sub,j,current1_mA_geo
149.8,9.471825411764698e-09,1.3971565588235292e-07,6.747002257352936e-10,2.5208574384128823,0.5604098037080444,-0.0189770987890646,-1.897709878906464e-05,-18.977098789064645,1.0062499998947657e-13,-1.8661611067325622e-11,1.87622360673151e-11,4.966637324506106e-09,9.525266001702164e-09,-5.3440589937467327e-11,-1.2245465796932472e-10,6.901406803185739e-11,9.467254220588236e-09,4.571191176460772e-12,3.0510764705881887e-09,3.7759207194483614e-10,2.6734843986433526e-09,4.966637324506106e-09,1.398792329865257e-07,-1.6357710417274556e-10,-7.119068833285873e-10,5.483297791558421e-10,1.3982256911764705e-07,-1.0691323529412354e-10,2.756235294117072e-13,-4.292927462407668e-12,4.568550991819375e-12,4.966637324506106e-09,6.728781523153841e-10,1.8220734199097087e-12,-3.190874857827918e-12,5.012948277737627e-12,6.726948250000001e-10,2.005400735293832e-12,-49.31100535220996,-0.0493110053522099
149.9,9.444656294117642e-09,1.396726e-07,6.72986769852941e-10,2.520569538360784,0.5564359187031584,-0.0201438361024588,-2.0143836102458952e-05,-20.143836102458955,-2.7068492647068624e-11,-1.8628563773503343e-11,-8.439928873565282e-12,4.957707241900636e-09,9.525494977739028e-09,-8.083868362138785e-11,-1.2227884667896376e-10,4.144016305757592e-11,9.467254220588236e-09,-2.259792647059733e-11,3.008020588235254e-09,3.7671383547966085e-10,2.631306752755593e-09,4.957707241900636e-09,1.3987811573997814e-07,-2.0551573997815664e-10,-7.108160728084183e-10,5.053003328302617e-10,1.3982006764705884e-07,-1.4746764705885238e-10,-1.4378323529412033e-12,-4.285425603695834e-12,2.8475932507546305e-12,4.957707241900636e-09,6.72881447521603e-10,1.0532233133798744e-13,-3.185356165123463e-12,3.2906784964614504e-12,6.726948250000001e-10,2.919448529409208e-13,-52.34271164962159,-0.0523427116496215
150.0,9.41748717647058e-09,1.3964730588235293e-07,6.72283813970588e-10,2.5202676852865724,0.5525446111565477,-0.0213671191212639,-2.136711912126396e-05,-21.36711912126396,-5.423761029412838e-11,-1.8595516598648548e-11,-3.564209369547983e-11,4.948775425824528e-09,9.52572415451106e-09,-1.0823697804048008e-10,-1.22103035339516e-10,1.3866057299035916e-11,9.467226930147058e-09,-4.973975367647806e-11,2.982726470588192e-09,3.7583644454854364e-10,2.606890026039648e-09,4.948775425824528e-09,1.3987699864666118e-07,-2.2969276430823262e-10,-7.097250910001797e-10,4.80032326691947e-10,1.398198367647059e-07,-1.7253088235295063e-10,-2.1407882352939755e-12,-4.2779246261829655e-12,2.13713639088899e-12,4.948775425824528e-09,6.728847396842178e-10,-6.009257136295627e-13,-3.179838116134593e-12,2.5789124025050298e-12,6.726948250000001e-10,-4.1101102941185147e-13,-55.521349025020655,-0.0555213490250206
150.1,9.413339147058826e-09,1.3962201176470586e-07,6.72920358088235e-10,2.5199078967831103,0.5487535911973962,-0.022825189965155,-2.2825189965155093e-05,-22.825189965155094,-5.838563970588214e-11,-1.856246959729438e-11,-3.982317010858776e-11,4.939841908407957e-09,9.52595353102226e-09,-1.1261438396343484e-10,-1.2192722394402703e-10,9.312839980592226e-12,9.467198308823532e-09,-5.385916176470592e-11,2.957432352941129e-09,3.7495989979975615e-10,2.582472453141373e-09,4.939841908407957e-09,1.3987588170198498e-07,-2.5386993727911776e-10,-7.086339379437459e-10,4.5476400066462806e-10,1.398195132352941e-07,-1.9750147058824114e-10,-1.504244117646889e-12,-4.270424538852693e-12,2.7661804212058038e-12,4.939841908407957e-09,6.72888028792032e-10,3.2329296203081985e-14,-3.1743207164462466e-12,3.2066500126493278e-12,6.726948250000001e-10,2.2553308823523506e-13,-59.31007036679119,-0.0593100703667911
150.20000000000002,9.43044135294118e-09,1.3964706985294118e-07,6.735569022058823e-10,2.5195354786272373,0.5448300499320406,-0.0243344434559942,-2.4334443455994268e-05,-24.334443455994265,-4.1283433823527256e-11,-1.8529422827538173e-11,-2.275401099598909e-11,4.930906721781096e-09,9.52618310627354e-09,-9.574175333235756e-11,-1.2175141248415582e-10,2.600965915179828e-11,9.46718011764706e-09,-3.673876470587753e-11,2.982490441176446e-09,3.7408420188156996e-10,2.608406239294876e-09,4.930906721781096e-09,1.3987476490128108e-07,-2.2769504833990478e-10,-7.07542613678991e-10,4.79847565339086e-10,1.398180305147059e-07,-1.7096066176470882e-10,-8.676999999996991e-13,-4.262925350688648e-12,3.395225350688949e-12,4.930906721781096e-09,6.728913148338176e-10,6.655873720649361e-13,-3.168803971643363e-12,3.834391343708298e-12,6.726948250000001e-10,8.620772058824249e-13,-63.231787157742254,-0.0632317871577422
150.3,9.447543558823533e-09,1.3970298897058824e-07,6.734773121323529e-10,2.519160029851068,0.5411454009695605,-0.0258559787708789,-2.585597877087897e-05,-25.855978770878973,-2.4181227941175696e-11,-1.8496376351459568e-11,-5.684851589716125e-12,4.921969898074123e-09,9.526412879262681e-09,-7.886932043914815e-11,-1.2157560095062988e-10,4.270628051148173e-11,9.467174671586716e-09,-1.9631112763182812e-11,3.038409558823507e-09,3.73209351442257e-10,2.665200207381249e-09,4.921969898074123e-09,1.3987364823980177e-07,-1.7065926921352966e-10,-7.064511182457893e-10,5.357918490322594e-10,1.398180305147059e-07,-1.1504154411764788e-10,-9.47290073529332e-13,-4.255427070674472e-12,3.30813699714514e-12,4.921969898074123e-09,6.728945977983099e-10,5.827143340429987e-13,-3.1632878873108805e-12,3.746002221353879e-12,6.726948250000001e-10,7.824871323527921e-13,-67.18541763044078,-0.0671854176304407
150.4,9.45098023616236e-09,1.397589080882353e-07,6.731052165441173e-10,2.518729030503646,0.5373974759046234,-0.0276026370886519,-2.7602637088652047e-05,-27.60263708865205,-2.0744550602347417e-11,-1.846333023341361e-11,-2.2812203689337983e-12,4.913031469417214e-09,9.526642848984394e-09,-7.566261282203251e-11,-1.2139978933157583e-10,4.5737176509543316e-11,9.467174671586716e-09,-1.6194435424354542e-11,3.094328676470568e-09,3.7233534913008997e-10,2.721993327340478e-09,4.913031469417214e-09,1.398725317127203e-07,-1.1362362448497231e-10,-7.05359451684015e-10,5.917358271990428e-10,1.398180305147059e-07,-5.912242647058697e-11,-1.3193856617645512e-12,-4.247929707793794e-12,2.9285440460292425e-12,4.913031469417214e-09,6.728978776742138e-10,2.073388699038642e-13,-3.1577724690337417e-12,3.365111338937606e-12,6.727164e-10,3.888165441175196e-13,-71.72401853111278,-0.0717240185311127
150.5,9.451000531365314e-09,1.3978607352941177e-07,6.727331209558821e-10,2.5182901316104664,0.5338064178519779,-0.0293813089289224,-2.938130892892243e-05,-29.38130892892243,-2.0724255399394583e-11,-1.8430284538323834e-11,-2.2939708610707485e-12,4.904091467940547e-09,9.526873014430261e-09,-7.587248306494523e-11,-1.2122397761512034e-10,4.5351494550175086e-11,9.46718011764706e-09,-1.6179586281744847e-11,3.121494117647037e-09,3.714621955933412e-10,2.750031922053696e-09,4.904091467940547e-09,1.3987141531513026e-07,-8.5341785718492e-11,-7.042676140335426e-10,6.189258283150506e-10,1.398180305147059e-07,-3.195698529411779e-11,-1.6914812499997705e-12,-4.240433271030252e-12,2.5489520210304817e-12,4.904091467940547e-09,6.72901154450199e-10,-1.6803349431688473e-13,-3.1522577223968845e-12,2.98422422808e-12,6.727200481617645e-10,1.3072794117581072e-14,-76.34580490690688,-0.0763458049069068
150.6,9.45181113235294e-09,1.3981004411764709e-07,6.759802166051656e-10,2.517809466808853,0.5302472229088787,-0.0313292403557812,-3.132924035578128e-05,-31.329240355781288,-1.991365441176708e-11,-1.839723933134185e-11,-1.5164150804252394e-12,4.8951499257743084e-09,9.527103374588765e-09,-7.52922422358234e-11,-1.2104816578939002e-10,4.5755923553566615e-11,9.467198308823532e-09,-1.5387176470590866e-11,3.145464705882353e-09,3.705898914802838e-10,2.774874814402069e-09,4.8951499257743084e-09,1.3987029904204594e-07,-6.025492439885558e-11,-7.03175605334246e-10,6.429206809353903e-10,1.398180305147059e-07,-7.986397058801939e-12,1.5556143992837074e-12,-4.232937769367479e-12,5.7885521686511865e-12,4.8951499257743084e-09,6.729044281149031e-10,3.075788490262843e-12,-3.1467436529852484e-12,6.222532143248092e-12,6.727331209558821e-10,3.247095649283478e-12,-81.40740352549686,-0.0814074035254968
150.70000000000002,9.460612602941181e-09,1.398312352941177e-07,6.79263869741698e-10,2.517309151567348,0.5267662704838135,-0.0333568067159448,-3.3356806715944883e-05,-33.35680671594488,-1.1112183823528818e-11,-1.8364194677848665e-11,7.252010854319844e-12,4.886206875048676e-09,9.527333928445284e-09,-6.672132550410285e-11,-1.2087235384251158e-10,5.415102833840873e-11,9.467226930147058e-09,-6.614327205878495e-12,3.166655882352961e-09,3.697184374391913e-10,2.796937444913769e-09,4.886206875048676e-09,1.3986918288840168e-07,-3.794759428398998e-11,-7.020834256260009e-10,6.641358313420109e-10,1.398180305147059e-07,1.3204779411806042e-11,4.839267535815938e-12,-4.225443211789116e-12,9.064710747605051e-12,4.886206875048676e-09,6.729076986569287e-10,6.35617108476948e-12,-3.141230266383772e-12,9.497401351153252e-12,6.727478999999996e-10,6.515969741698204e-12,-86.67592938128261,-0.0866759293812826
150.8,9.469414073529416e-09,1.398397647058824e-07,6.80736361764705e-10,2.516770657748437,0.5230711790780314,-0.0355390947251895,-3.553909472518962e-05,-35.53909472518962,-2.310713235293859e-12,-1.8331150643376907e-11,1.6020437408083048e-11,4.877262347893838e-09,9.527564674982074e-09,-5.8150601452659474e-11,-1.2069654176261174e-10,6.254594030995227e-11,9.467254220588236e-09,2.159852941177437e-12,3.175185294117642e-09,3.688478341183371e-10,2.806337459999305e-09,4.877262347893838e-09,1.39868066849052e-07,-2.8302143169574143e-11,-7.00991074948681e-10,6.726889317791069e-10,1.398180305147059e-07,2.173419117648733e-11,6.311759558822946e-12,-4.2179496072788e-12,1.0529709166101746e-11,4.877262347893838e-09,6.729109660648455e-10,7.825395699859652e-12,-3.1357175681773918e-12,1.0961113268037045e-11,6.72752458088236e-10,7.983903676469176e-12,-92.34649140449034,-0.0923464914044903
150.9,9.471542621323529e-09,1.3984829411764708e-07,6.775515823529404e-10,2.5162112161691312,0.5195611057265027,-0.0378062751597962,-3.780627515979628e-05,-37.806275159796286,-1.8216544118166099e-13,-1.82981072934592e-11,1.8115941852277528e-11,4.868316376439977e-09,9.527795613178285e-09,-5.6252991854756036e-11,-1.205207295378173e-10,6.426773768306125e-11,9.46725995220588e-09,4.282669117645627e-12,3.1837147058823235e-09,3.6797808216599527e-10,2.815736623716328e-09,4.868316376439977e-09,1.3986695091877094e-07,-1.865680112385869e-11,-6.99898553342161e-10,6.812417522183023e-10,1.398180305147059e-07,3.026360294116864e-11,3.1269801470583997e-12,-4.21045696482017e-12,7.33743711187857e-12,4.868316376439977e-09,6.729142303271893e-10,4.6373520257513395e-12,-3.1302055639510445e-12,7.767557589702385e-12,6.727550147058823e-10,4.796567647058326e-12,-98.23764198488026,-0.0982376419848802
151.0,9.462309165441176e-09,1.3981344485294114e-07,6.743668029411756e-10,2.5155687590422144,0.5157779903590486,-0.0404098825463388,-4.040988254633894e-05,-40.409882546338935,-9.415621323533737e-12,-1.8265064693628163e-11,8.849443370094428e-12,4.859368992817282e-09,9.528026742009944e-09,-6.571757656876881e-11,-1.2034491715625494e-10,5.462734058748615e-11,9.467298150735294e-09,-4.988985294118881e-12,3.148865441176406e-09,3.6710918223044016e-10,2.7817562589459663e-09,4.859368992817282e-09,1.398658350922526e-07,-5.2390239311468806e-11,-6.988058608463165e-10,6.464156215348473e-10,1.398180305147059e-07,-4.585661764748461e-12,-5.779926470624904e-14,-4.2029652933968594e-12,4.14516602869061e-12,4.859368992817282e-09,6.729174914324626e-10,1.4493115087133902e-12,-3.1246942592896657e-12,4.574005768003056e-12,6.727574496323526e-10,1.6093533088230118e-12,-105.00298052265713,-0.1050029805226571
151.1,9.453075709558824e-09,1.3972767279411765e-07,6.728026264705883e-10,2.5148522327185,0.5117473828468888,-0.0433136611035605,-4.33136611035606e-05,-43.3136611035606,-1.864907720588581e-11,-1.823202290941637e-11,-4.1705429646942773e-13,4.8504202291559415e-09,9.528258060449964e-09,-7.51823508911416e-11,-1.201691046060516e-10,4.4986753714909996e-11,9.46732362132353e-09,-1.4247911764707556e-11,3.063093382352894e-09,3.6624113495994617e-10,2.696852247392948e-09,4.8504202291559415e-09,1.398647193641102e-07,-1.3704656999256228e-10,-6.977129975010211e-10,5.606664275084588e-10,1.398180305147059e-07,-9.035772058826008e-11,-1.6219757352939257e-12,-4.195474601992506e-12,2.5734988666985802e-12,4.8504202291559415e-09,6.729207493691324e-10,-1.1812289854446662e-13,-3.1191836597781898e-12,3.001060761233724e-12,6.727798330882355e-10,2.2793382352780683e-14,-112.54829825369517,-0.1125482982536951
151.20000000000002,9.446059900735292e-09,1.3964190073529414e-07,6.725117808823528e-10,2.51403069596539,0.5075682029535573,-0.0466430025788092,-4.6643002578809325e-05,-46.64300257880932,-2.566488602941618e-11,-1.819898200635646e-11,-7.46590402305972e-12,4.841470117586142e-09,9.528489567468144e-09,-8.242966673285048e-11,-1.1999329187533396e-10,3.756362514248348e-11,9.46732362132353e-09,-2.1263720588237926e-11,2.977321323529383e-09,3.6537394100278814e-10,2.6119473825265952e-09,4.841470117586142e-09,1.3986360372887649e-07,-2.2170299358237037e-10,-6.966199633461495e-10,4.749169697637791e-10,1.398180305147059e-07,-1.7612977941177175e-10,-1.912821323529301e-12,-4.1879848995907416e-12,2.275163576061441e-12,4.841470117586142e-09,6.72924004125635e-10,-4.122232432820889e-13,-3.113673771001553e-12,2.701450527719464e-12,6.727798330882355e-10,-2.680522058825946e-13,-121.19941911943717,-0.1211994191194371
151.3,9.440238209558822e-09,1.395473955882353e-07,6.722209352941173e-10,2.513055240499681,0.5029621773427154,-0.0505961115869556,-5.059611158695576e-05,-50.59611158695575,-3.14865772058868e-11,-1.8165942050022688e-11,-1.3320635155864108e-11,4.8325186902380766e-09,9.528721262031149e-09,-8.848305247232687e-11,-1.1981747895222883e-10,3.1334426479901976e-11,9.46733063970588e-09,-2.7092430147059505e-11,2.8828161764705607e-09,3.6450760100724137e-10,2.5183085754633193e-09,4.8325186902380766e-09,1.398624881810032e-07,-3.1509259276789993e-10,-6.955267584215774e-10,3.804341656536775e-10,1.398180305147059e-07,-2.7063492647059405e-10,-2.203666911764573e-12,-4.1804961951752114e-12,1.9768292834106385e-12,4.8325186902380766e-09,6.729272556903691e-10,-7.063203962518108e-13,-3.1081645985446906e-12,2.40184420229288e-12,6.727798330882355e-10,-5.588977941178665e-13,-131.47136751498988,-0.1314713675149899
151.4,9.434416518382353e-09,1.394498220588235e-07,6.728893573529413e-10,2.512044239527393,0.4984005934366443,-0.0546932715202323,-5.469327152023236e-05,-54.69327152023236,-3.730826838235742e-11,-1.8132903106735963e-11,-1.9175365275621448e-11,4.823565979241933e-09,9.528953143102528e-09,-9.453662472017651e-11,-1.1964166582486302e-10,2.510504110468651e-11,9.467409125000005e-09,-3.299260661765367e-11,2.785242647058777e-09,3.6364211562158157e-10,2.4216005314371958e-09,4.823565979241933e-09,1.398613727148609e-07,-4.1155065603736675e-10,-6.944333827671785e-10,2.828827267298117e-10,1.398180305147059e-07,-3.6820845588237724e-10,-1.5352448529409262e-12,-4.173008497729552e-12,2.6377636447886256e-12,4.823565979241933e-09,6.729305040517022e-10,-4.114669876124553e-14,-3.1026561479925375e-12,3.061509449231292e-12,6.727798330882355e-10,1.0952426470578031e-13,-142.11762475611695,-0.1421176247561169
151.5,9.447378433823533e-09,1.393525298892989e-07,6.737404970588232e-10,2.510659124881065,0.4938113216858706,-0.0603065561633572,-6.030655616335735e-05,-60.30655616335734,-2.4346352941175807e-11,-1.809986524414924e-11,-6.246487697026566e-12,4.814612016727902e-09,9.529185209642702e-09,-8.180677581916974e-11,-1.1946585247822978e-10,3.765907665906007e-11,9.467488623616236e-09,-2.011018979270364e-11,2.6879504775341552e-09,3.627774854940848e-10,2.325172992040069e-09,4.814612016727902e-09,1.3986025732473897e-07,-5.077274354400863e-10,-6.933398364228275e-10,1.856124009827412e-10,1.398180305147059e-07,-4.65500625407e-10,-6.841051470586794e-13,-4.165521816237397e-12,3.481416669178718e-12,4.814612016727902e-09,6.729337491979661e-10,8.06747860857085e-13,-3.097148424930031e-12,3.903896285787116e-12,6.727798330882355e-10,9.606639705880274e-13,-156.70345329383397,-0.1567034532938339
151.6,9.46175416911765e-09,1.3926902435424353e-07,6.743860926470588e-10,2.50921960514128,0.4884256729052307,-0.0661403216716729,-6.614032167167301e-05,-66.14032167167301,-9.970617647058266e-12,-1.8066828531832976e-11,8.09621088477471e-12,4.8056568348261765e-09,9.529417460608969e-09,-6.766329149131703e-11,-1.1929003889481203e-10,5.1626747403495e-11,9.467497125000005e-09,-5.742955882354442e-12,2.6044449424788e-09,3.6191371127302717e-10,2.242531231205773e-09,4.8056568348261765e-09,1.3985914200484534e-07,-5.901176506017798e-10,-6.922461194283985e-10,1.0212846882661902e-10,1.398180305147059e-07,-5.490061604623541e-10,-3.8509558823440026e-14,-4.158036159682374e-12,4.119526600858934e-12,4.8056568348261765e-09,6.729369911174597e-10,1.4491015295990754e-12,-3.091641434942108e-12,4.540742964541183e-12,6.727798330882355e-10,1.6062595588232664e-12,-171.86218990587383,-0.1718621899058738
151.70000000000002,9.472667838235294e-09,1.3918551881918818e-07,6.735243647058822e-10,2.507610919856896,0.4827407934912512,-0.0726596436833146,-7.265964368331474e-05,-72.65964368331474,9.430514705852047e-13,-1.803379303998224e-11,1.8976844510567445e-11,4.796700465666946e-09,9.529649894955485e-09,-5.698205672018919e-11,-1.1911422505709252e-10,6.213216833690333e-11,9.467488623616236e-09,5.17921461905737e-12,2.5209394074234203e-09,3.61050793606685e-10,2.1598886138167353e-09,4.796700465666946e-09,1.3985802674930604e-07,-6.725079301178868e-10,-6.91152231823767e-10,1.8644301705880383e-11,1.398195132352941e-07,-6.3399441610595e-10,-9.002375000000419e-13,-4.150551537048104e-12,3.250314037048062e-12,4.796700465666946e-09,6.729402297984455e-10,5.841349074363459e-13,-3.0861351836137024e-12,3.670270091050048e-12,6.727798330882355e-10,7.445316176466648e-13,-188.80230947747515,-0.1888023094774751
151.8,9.470557544117649e-09,1.3910998382352937e-07,6.726626367647057e-10,2.505814066298864,0.4772112103125665,-0.0799415322331079,-7.994153223310797e-05,-79.94153223310796,-1.1672426470615222e-12,-1.8000758838792135e-11,1.6833516191730613e-11,4.787742941380403e-09,9.529882511633277e-09,-5.93249675156298e-11,-1.1893841094755406e-10,5.961344343192427e-11,9.467409125000005e-09,3.1484191176422296e-12,2.4454044117646354e-09,3.6018873314333544e-10,2.0852156786212998e-09,4.787742941380403e-09,1.398569115521655e-07,-7.469277286361373e-10,-6.900581736488065e-10,-5.6869554987330806e-11,1.398198367647059e-07,-7.09852941176507e-10,-1.7619654411765397e-12,-4.143067957318204e-12,2.3811025161416645e-12,4.787742941380403e-09,6.729434652291548e-10,-2.8082846444910333e-13,-3.0806296765297524e-12,2.799801212080649e-12,6.727810136029416e-10,-1.1837683823592174e-13,-207.72391858349744,-0.2077239185834974
151.9,9.46844725e-09,1.3905218970588236e-07,6.71881114705882e-10,2.5036256987741914,0.4717480706183447,-0.088810061529452,-8.881006152945208e-05,-88.81006152945208,-3.277536764708249e-12,-1.796772599845774e-11,1.4690189233749488e-11,4.778784294096738e-09,9.530115309590253e-09,-6.166805959024936e-11,-1.1876259654867954e-10,5.7094536958430176e-11,9.467409125000005e-09,1.0381249999955029e-12,2.387610294117602e-09,3.59327530531255e-10,2.0282827635863473e-09,4.778784294096738e-09,1.3985579640738606e-07,-8.036067015037252e-10,-6.889639449415273e-10,-1.1464275656219787e-10,1.3982006764705884e-07,-7.678779411765044e-10,-2.543487499999947e-12,-4.1355854294763016e-12,1.5920979294763554e-12,4.778784294096738e-09,6.729466973977815e-10,-1.0655826918995902e-12,-3.0751249192751928e-12,2.0095422273756025e-12,6.727846205882355e-10,-9.035058823532156e-13,-230.7683312442069,-0.2307683312442069
152.0,9.46732362132353e-09,1.389943955882353e-07,6.71219901470588e-10,2.5013442007077207,0.4631210729148323,-0.0980560095769939,-9.8056009576988e-05,-98.05600957699394,-4.401165441178253e-12,-1.7934694589174163e-11,1.353352914799591e-11,4.7698245559461475e-09,9.53034828777116e-09,-6.302466644762858e-11,-1.185867818429518e-10,5.5562115395323205e-11,9.467409125000005e-09,-8.550367647450085e-14,2.329816176470569e-09,3.5846718641872097e-10,1.9713489900518478e-09,4.7698245559461475e-09,1.3985468130884768e-07,-8.60285720612377e-10,-6.87869545745626e-10,-1.7241617486675106e-10,1.3982006764705884e-07,-8.25672058823538e-10,-3.20470073529408e-12,-4.128103962506026e-12,9.234032272119465e-13,4.7698245559461475e-09,6.729499262924876e-10,-1.7300248218998053e-12,-3.0696209174349576e-12,1.3395960955351525e-12,6.727985860294116e-10,-1.578684558823472e-12,-254.7934469231807,-0.2547934469231807
152.1,9.467226930147058e-09,1.3897738088235294e-07,6.70558688235294e-10,2.499027053920446,0.4572576894302658,-0.1074464268333255,-0.0001074464268332,-107.44642683332556,-4.4978566176503226e-12,-1.7901664681136488e-11,1.3403808063486163e-11,4.760863759058823e-09,9.530581445117629e-09,-6.335451497056865e-11,-1.184109668128537e-10,5.505645184228505e-11,9.467488623616236e-09,-2.616934691781577e-13,2.312801470588207e-09,3.5760770145401065e-10,1.955193769134196e-09,4.760863759058823e-09,1.398535662503481e-07,-8.761853679951545e-10,-6.867749761162631e-10,-1.894103918788914e-10,1.398198367647059e-07,-8.424558823529354e-10,-3.865913970588212e-12,-4.120623565390998e-12,2.5470959480278584e-13,4.760863759058823e-09,6.729531519013999e-10,-2.3944636661058798e-12,-3.0641176765939802e-12,6.696540104881008e-13,6.728026264705883e-10,-2.2439382352942866e-12,-279.19395833608866,-0.2791939583360887
152.20000000000002,9.467130238970588e-09,1.3898870441176472e-07,6.702967249999996e-10,2.496495744996041,0.4513645684563829,-0.1177047527777035,-0.0001177047527776,-117.70475277770356,-4.594547794120738e-12,-1.7868636344539786e-11,1.3274088550419047e-11,4.751901935564961e-09,9.530814780568136e-09,-6.368454159754828e-11,-1.1823515144086826e-10,5.4550609843319983e-11,9.467497125000005e-09,-3.668860294169143e-13,2.3241249999999917e-09,3.5674907628540155e-10,1.96737592371459e-09,4.751901935564961e-09,1.398524512256023e-07,-8.637468138375723e-10,-6.856802361258418e-10,-1.7806657771173072e-10,1.398195132352941e-07,-8.308088235293784e-10,-4.127877205882255e-12,-4.113144247114839e-12,-1.473295876741612e-14,4.751901935564961e-09,6.729563742126094e-10,-2.659649212609423e-12,-3.0586152023371938e-12,3.9896598972777124e-13,6.728064291512913e-10,-2.509704151291344e-12,-305.8496853874453,-0.3058496853874453
152.3,9.469840933823531e-09,1.3900002794117648e-07,6.70222644117647e-10,2.4937738831399967,0.4456573844473406,-0.1287353092718868,-0.0001287353092718,-128.7353092718869,-1.8838529411787912e-12,-1.7835609649579163e-11,1.5951756708400368e-11,4.7429391175947606e-09,9.53104829305802e-09,-6.120735923449094e-11,-1.1805933570947846e-10,5.6851976474987515e-11,9.467667823529411e-09,2.1731102941183383e-12,2.335448529411749e-09,3.558913115611721e-10,1.979557217850577e-09,4.7429391175947606e-09,1.398513362282425e-07,-8.51308287065995e-10,-6.845853258657049e-10,-1.6672296120029012e-10,1.398180305147059e-07,-8.180025735294051e-10,-4.201958088235151e-12,-4.10566601663569e-12,-9.629207159946069e-14,4.7429391175947606e-09,6.729595932141736e-10,-2.7369490965268575e-12,-3.0531135002495344e-12,3.161644037226769e-13,6.72855376470588e-10,-2.63273235294098e-12,-334.51201340546464,-0.3345120134054646
152.4,9.47339019852941e-09,1.389924481617647e-07,6.70148563235294e-10,2.49078246515175,0.4398702282364518,-0.140858262919882,-0.0001408582629198,-140.85826291988215,1.6654117647018252e-12,-1.780258466644973e-11,1.946799643115156e-11,4.7339753372784155e-09,9.531281981519485e-09,-5.78917829900728e-11,-1.1788351960116722e-10,5.999173661109442e-11,9.467761625e-09,5.6285735294090146e-12,2.3278687499999667e-09,3.5503440792959987e-10,1.972834342070367e-09,4.7339753372784155e-09,1.39850221251818e-07,-8.57773090053304e-10,-6.83490245445002e-10,-1.7428284460830214e-10,1.398180117647059e-07,-8.25563602941173e-10,-4.276038970588151e-12,-4.098188882913167e-12,-1.7785008767498398e-13,4.7339753372784155e-09,6.729628088941163e-10,-2.8142456588225803e-12,-3.0476125759159358e-12,2.3336691709335497e-13,6.728596808823531e-10,-2.711117647058908e-12,-366.0128786781564,-0.3660128786781564
152.5,9.47698659409594e-09,1.3898204375e-07,6.713942e-10,2.4875524860220235,0.4343022814066676,-0.1539480041153638,-0.0001539480041153,-153.9480041153639,5.26180733123042e-12,-1.776956146534659e-11,2.303136879657701e-11,4.7250106267461235e-09,9.531515844881564e-09,-5.452925078562386e-11,-1.1770770309841748e-10,6.317845231279366e-11,9.467761625e-09,9.22496909593761e-12,2.31746433823526e-09,3.5417836603896363e-10,1.9632859721962967e-09,4.7250106267461235e-09,1.3984910628979478e-07,-8.67062539794791e-10,-6.82394994989556e-10,-1.8466754480523504e-10,1.3981344485294114e-07,-8.31401102941146e-10,-3.0304022058821017e-12,-4.090712854916511e-12,1.0603106490344097e-12,4.7250106267461235e-09,6.72966021240425e-10,-1.5718212404249165e-12,-3.042112434921333e-12,1.4702911944964169e-12,6.728596808823531e-10,-1.465480882352859e-12,-400.0258911688427,-0.4000258911688427
152.6,9.481478476014761e-09,1.3898240955882352e-07,6.726948250000001e-10,2.4840697483101413,0.4287876080148504,-0.1680620690889502,-0.0001680620690888,-168.0620690889502,9.75368925005075e-12,-1.7736540116464847e-11,2.74902293665156e-11,4.716045018128086e-09,9.531749882070166e-09,-5.027140605540639e-11,-1.175318861837124e-10,6.7260480128306e-11,9.467761625e-09,1.371685101475794e-11,2.3178301470587903e-09,3.5332318653754197e-10,1.964506960521248e-09,4.716045018128086e-09,1.398479913355556e-07,-8.655817767320625e-10,-6.81299574642617e-10,-1.842822020894457e-10,1.3981004411764709e-07,-8.276345588235631e-10,-1.729777205882124e-12,-4.0832379416327526e-12,2.3534607357506293e-12,4.716045018128086e-09,6.729692302410526e-10,-2.7440524105285697e-13,-3.036613082827327e-12,2.7622078417744697e-12,6.728596808823531e-10,-1.648558823528814e-13,-436.700555783805,-0.436700555783805
