t,ion_current_M2,ion_current_M32,E,current1_mA,coll_current,current1,current1_muA,ion_current_M2_sBG_sub,ion_current_M2_sBG_ALS,ion_current_M2_sBG_ALS_sub,ion_current_M2_ALS,ion_current_M2_UVS,ion_current_M2_UVS_sub,ion_current_M2_UVS_ALS,ion_current_M2_UVS_ALS_sub,ion_current_M2_MF,ion_current_M2_MF_sub,ion_current_M32_sBG_sub,ion_current_M32_sBG_ALS,ion_current_M32_sBG_ALS_sub,ion_current_M32_ALS,ion_current_M32_UVS,ion_current_M32_UVS_sub,ion_current_M32_UVS_ALS,ion_current_M32_UVS_ALS_sub,ion_current_M32_MF,ion_current_M32_MF_sub,j,current1_mA_geo
1535.2,1.7565064285714312e-10,7.360834834254143e-08,0.0593009375000156,-0.0008995312499994,,-8.995312499994484e-07,-0.8995312499994483,3.19612389897316e-11,-3.0498077407458198e-12,3.501104673047741e-11,1.4268036948710031e-10,1.6503834117749915e-10,1.061230167964396e-11,-2.4916191724738628e-11,3.55284934043826e-11,1.4316903259668282e-10,3.2481610260460265e-11,-1.3032413812161994e-09,-1.425837997573448e-09,1.2259661635724794e-10,1.4268036948710031e-10,7.355355288958309e-08,5.4795452958366436e-11,-1.4064369189266564e-10,1.9543914485103208e-10,7.366907458563531e-08,-6.072624309389149e-11,-2.337385222906836,-0.0023373852229068
1535.3000000000004,1.7348447237568558e-10,7.360296160220995e-08,0.0672805000000089,-0.0005548235294112,,-5.548235294112065e-07,-0.5548235294112066,2.9795068508274064e-11,-3.0480364313112257e-12,3.284310493958529e-11,1.4268323098998497e-10,1.6504428617712412e-10,8.440186198561437e-12,-2.4920478164285664e-11,3.3360664362847096e-11,1.4316903259668282e-10,3.0315439779002734e-11,-1.308628121547695e-09,-1.4256909589220844e-09,1.1706283737438958e-10,1.4268323098998497e-10,7.3553771254498e-08,4.919034771195186e-11,-1.4070769708490518e-10,1.8989804479685704e-10,7.366907458563531e-08,-6.611298342538669e-11,-1.4416801183589407,-0.0014416801183589
1535.4,1.7103061491712622e-10,7.362970950549458e-08,0.0695987534246596,-0.000441,,-4.41e-07,-0.4410000000000001,2.7341211049714702e-11,-3.0462633205609016e-12,3.038747437027561e-11,1.4268609757357858e-10,1.6505023043221775e-10,5.980384484908401e-12,-2.492476241162409e-11,3.09051468965325e-11,1.4316903259668282e-10,2.786158232044337e-11,-1.2818802182630651e-09,-1.425544031543396e-09,1.4366381328033063e-10,1.4268609757357858e-10,7.355398960173048e-08,7.571990376409716e-11,-1.4077174657128054e-10,2.1649165033537767e-10,7.366912740331493e-08,-3.941789782034972e-11,-1.145915590261647,-0.0011459155902616
1535.5,1.7002586353591192e-10,7.36536455248619e-08,0.0749622903225798,-0.000112064516129,,-1.1206451612908929e-07,-0.1120645161290893,2.633645966850037e-11,-3.044488411462205e-12,2.938094807996258e-11,1.426889692321134e-10,1.6505617394205923e-10,4.969689593852637e-12,-2.4929044468119935e-11,2.9898734061972566e-11,1.4316903259668282e-10,2.6856830939229035e-11,-1.257944198895756e-09,-1.425397215350927e-09,1.6745301645517108e-10,1.426889692321134e-10,7.355420793127852e-08,9.943759358335515e-11,-1.4083584029068316e-10,2.4027343387403827e-10,7.36694710439561e-08,-1.582551909422093e-11,-0.2911938234636081,-0.0002911938234636
1535.6,1.6896371483516375e-10,7.365601569060774e-08,0.0796789523809582,0.0002110000000003,,2.1100000000035729e-07,0.2110000000003572,2.527431096775223e-11,-3.042711706982491e-12,2.831702267473472e-11,1.4269184595982132e-10,1.6506211670592778e-10,3.901598129235945e-12,-2.493332433513921e-11,2.8834922464375163e-11,1.4316903259668282e-10,2.579468223848089e-11,-1.2555740331498895e-09,-1.4252505102582243e-09,1.6967647710833482e-10,1.4269184595982132e-10,7.355442624314014e-08,1.0158944746760196e-10,-1.4089997818200442e-10,2.4248942564960637e-10,7.366966226519331e-08,-1.3646574585569683e-11,0.5482725386521923,0.0005482725386521
1535.7,1.6772937417582428e-10,7.368601602209936e-08,0.0859143548387144,0.0005137096774195,,5.137096774195347e-07,0.5137096774195347,2.403997030841279e-11,-3.040933210089112e-12,2.708090351850189e-11,1.4269472775093449e-10,1.6506805872310264e-10,2.6613154527216722e-12,-2.4937602014047942e-11,2.7598917466769608e-11,1.4316903259668282e-10,2.4560341579141465e-11,-1.225573701658284e-09,-1.425103916178833e-09,1.9953021452054901e-10,1.4269472775093449e-10,7.355464453731329e-08,1.3137148478607127e-10,-1.4096416018413583e-10,2.7233564497020707e-10,7.366975403314918e-08,1.6261988950192904e-11,1.334847909803461,0.0013348479098034
1535.8000000000004,1.6688931657458506e-10,7.376965138121547e-08,0.0907089016393484,0.0007941639344268,,7.941639344268589e-07,0.7941639344268591,2.31999127071736e-11,-3.0391529237494185e-12,2.6239065630923008e-11,1.42697614599685e-10,1.6507399999286312e-10,1.815316581721988e-12,-2.4941877506212147e-11,2.675719408793413e-11,1.4316903259668282e-10,2.3720283977902263e-11,-1.14193834254216e-09,-1.4249574330262987e-09,2.830190904841387e-10,1.42697614599685e-10,7.355486281379597e-08,2.1478856741952724e-10,-1.410283862359686e-10,3.558169536554957e-10,7.367011740331492e-08,9.953397790056423e-11,2.0635937271729383,0.0020635937271729
1535.9,1.6657191325966798e-10,7.374250615384623e-08,0.0966501176470594,0.0011714117647059,,1.1714117647059094e-06,1.1714117647059097,2.288250939225644e-11,-3.0373708509307548e-12,2.5919880243187188e-11,1.4270050650030484e-10,1.6507994051448872e-10,1.4919727451792392e-12,-2.494615081299784e-11,2.643812355817708e-11,1.4316903259668282e-10,2.3402880662985102e-11,-1.1690835699114e-09,-1.424811060714167e-09,2.557274908027669e-10,1.4270050650030484e-10,7.35550810725861e-08,1.8742508126012567e-10,-1.4109265627639422e-10,3.2851773753651994e-10,7.367023729281767e-08,7.226886102857354e-11,3.043852616309319,0.0030438526163093
1536.0,1.6515382154695896e-10,7.361712153846159e-08,0.1009295714285714,0.0016541428571428,,1.6541428571428569e-06,1.6541428571428574,2.1464417679547465e-11,-3.0355869946004678e-12,2.450000467414793e-11,1.4270340344702618e-10,1.6508588028725875e-10,6.794125970022923e-14,-2.4950421935771028e-11,2.5018363195471247e-11,1.4316903259668282e-10,2.1984788950276128e-11,-1.294468185296056e-09,-1.4246647991559836e-09,1.3019661385992792e-10,1.4270340344702618e-10,7.355529931368175e-08,6.182222477982684e-11,-1.4115697024430402e-10,2.0297919502413086e-10,7.367044054945054e-08,-5.3319010988968365e-11,4.298204282358149,0.0042982042823581
1536.1,1.6306111436463614e-10,7.364680961325977e-08,0.1037795573770633,0.0025312950819694,,2.5312950819694864e-06,2.531295081969487,1.9371710497224624e-11,-3.033801357725897e-12,2.240551185495052e-11,1.4270630543408112e-10,1.6509181931045295e-10,-2.030704945816805e-12,-2.4954690875897733e-11,2.292398593008092e-11,1.4316903259668282e-10,1.9892081767953293e-11,-1.2647801104978574e-09,-1.4245186482652955e-09,1.5973853776743792e-10,1.4270630543408112e-10,7.355551753708085e-08,9.129207617893819e-11,-1.4122132807858947e-10,2.325134042575276e-10,7.367054692307683e-08,-2.3737309817043748e-11,6.577438770933034,0.006577438770933
1536.2,1.6345961428571448e-10,7.373983723756909e-08,0.1079020322580648,0.0041309354838682,,4.130935483868264e-06,4.130935483868264,1.9770210418302995e-11,-3.0320139432743855e-12,2.2802224361577373e-11,1.427092124557019e-10,1.650977575833508e-10,-1.6381432976363102e-12,-2.4958957634743934e-11,2.3320814337107628e-11,1.4316903259668282e-10,2.0290581689031654e-11,-1.1717524861885663e-09,-1.424372607955649e-09,2.526201217670826e-10,1.427092124557019e-10,7.35557357427814e-08,1.841014947876713e-10,-1.4128572971814174e-10,3.253872245058132e-10,7.367080653846154e-08,6.903069910752539e-11,10.734021254715833,0.0107340212547158
1536.3000000000004,1.6444247142857167e-10,7.373270629834252e-08,0.1105316774193577,0.0064385322580655,,6.438532258065522e-06,6.438532258065523,2.075306756116016e-11,-3.0302247542132698e-12,2.3783292315373428e-11,1.427121245061206e-10,1.6510369510523208e-10,-6.612236766604071e-13,-2.496322221367568e-11,2.4301998537015262e-11,1.4316903259668282e-10,2.1273438831888823e-11,-1.1788834254151235e-09,-1.4242266781405903e-09,2.453432527254665e-10,1.427121245061206e-10,7.355595393078136e-08,1.7675236756116203e-10,-1.4135017510185218e-10,3.1810254266301416e-10,7.36708350000001e-08,6.187129834242053e-11,16.730191593922463,0.0167301915939224
1536.4,1.6253170000000166e-10,7.371047785714284e-08,0.1144658999999974,0.0080754166666654,,8.075416666665432e-06,8.075416666665433,1.88422961325902e-11,-3.028433793509886e-12,2.187072992610008e-11,1.4271504157956952e-10,1.6510963187537648e-10,-2.577931875374825e-12,-2.4967484614058908e-11,2.2389552738684087e-11,1.4316903259668282e-10,1.9362667403318865e-11,-1.2011118666147915e-09,-1.4240808587336671e-09,2.229689921188756e-10,1.4271504157956952e-10,7.355617210107872e-08,1.5430575606412055e-10,-1.414146641686121e-10,2.9572042023273264e-10,7.367100554945058e-08,3.9472307692258143e-11,20.983550694309884,0.0209835506943098
1536.5,1.6091088674033174e-10,7.364812071428569e-08,0.1202451904761903,0.0095585238095242,,9.558523809524253e-06,9.558523809524251,1.7221482872920223e-11,-3.026641064131569e-12,2.024812393705179e-11,1.4271796367028094e-10,1.651155678930639e-10,-4.204681152732157e-12,-2.4971744837259664e-11,2.076706368452751e-11,1.4316903259668282e-10,1.7741854143648892e-11,-1.2634690094719427e-09,-1.4239351496484274e-09,1.6046614017648512e-10,1.4271796367028094e-10,7.35563902536715e-08,9.173046061418578e-11,-1.414791968573126e-10,2.3320965747149845e-10,7.367118022099443e-08,-2.305950670874285e-11,24.83732755832423,0.0248373275583242
1536.6,1.6074414640883943e-10,7.359521900552479e-08,0.1238606557377104,0.0112283606557402,,1.1228360655740236e-05,11.228360655740238,1.705474254142791e-11,-3.0248465690456506e-12,2.007958911047356e-11,1.4272089077248708e-10,1.651215031575741e-10,-4.377356748734643e-12,-2.497600288464392e-11,2.059864613590929e-11,1.4316903259668282e-10,1.7575113812156578e-11,-1.3163707182328415e-09,-1.4237895507984203e-09,1.0741883256557906e-10,1.4272089077248708e-10,7.355660838855767e-08,3.861061696714477e-11,-1.4154377310684502e-10,1.801543900739898e-10,7.367138274725275e-08,-7.616374172793435e-11,29.176311855993703,0.0291763118559937
1536.7,1.607246879120884e-10,7.356788198895024e-08,0.1263157096774194,0.0131427096774187,,1.3142709677418726e-05,13.142709677418726,1.7035284044676867e-11,-3.02305031121946e-12,2.0058334355896327e-11,1.4272382288042028e-10,1.6512743766818708e-10,-4.402749756098691e-12,-2.4980258757577675e-11,2.0577509001478984e-11,1.4316903259668282e-10,1.755565531540554e-11,-1.3437077348073927e-09,-1.423644062097193e-09,7.993632728980021e-11,1.4272382288042028e-10,7.355682650573516e-08,1.105548321509128e-11,-1.4160839285610062e-10,1.5266387607119188e-10,7.367141088397792e-08,-1.0352889502769408e-10,34.150648339312326,0.0341506483393123
1536.8000000000004,1.6095600659340708e-10,7.360386486187876e-08,0.1322602258064586,0.014784774193551,,1.478477419355106e-05,14.784774193551057,1.7266602725995562e-11,-3.021252293620325e-12,2.0287855019615888e-11,1.4272675998831266e-10,1.651333714241829e-10,-4.177364830775782e-12,-2.4984512457426912e-11,2.0807147626651128e-11,1.4316903259668282e-10,1.7786973996724228e-11,-1.307724861878886e-09,-1.423498683458293e-09,1.157738215794072e-10,1.4272675998831266e-10,7.355704460520201e-08,4.682025667674726e-11,-1.4167305604397064e-10,1.8849331272071788e-10,7.367164241758241e-08,-6.777755570366385e-11,38.41746768001864,0.0384174676800186
1536.9,1.6161262209944802e-10,7.37141797790057e-08,0.1385030666666702,0.016298733333334,,1.6298733333333998e-05,16.298733333334,1.7923218232036503e-11,-3.019452519215573e-12,2.094267075125208e-11,1.4272970209039647e-10,1.6513930442484156e-10,-3.526682325393541e-12,-2.498876398555762e-11,2.146208166016408e-11,1.4316903259668282e-10,1.844358950276517e-11,-1.197409944751944e-09,-1.4233534147952698e-09,2.2594347004332557e-10,1.4272970209039647e-10,7.355726268695617e-08,1.5691709204952813e-10,-1.4173776260934628e-10,2.9865485465887435e-10,7.367174149171272e-08,4.2438287292964326e-11,42.35141185529389,0.0423514118552938
1537.0,1.62617207734806e-10,7.360567214285722e-08,0.1393996935483838,0.0178296774193542,,1.7829677419354286e-05,17.82967741935429,1.892780386739448e-11,-3.0176509909725304e-12,2.1945454858367004e-11,1.4273264918090391e-10,1.6514523666944338e-10,-2.528028934637387e-12,-2.499301334333579e-11,2.246498440869841e-11,1.4316903259668282e-10,1.9448175138123143e-11,-1.3059175809004251e-09,-1.4232082560216703e-09,1.1729067512124555e-10,1.4273264918090391e-10,7.355748075099567e-08,4.8191391861561495e-11,-1.4180251249111884e-10,1.8999390435268038e-10,7.367174149171272e-08,-6.606934885551638e-11,46.32949053100708,0.046329490531007
1537.1,1.6427965745856448e-10,7.337933697802205e-08,0.1431532343750014,0.0194209531250008,,1.94209531250008e-05,19.4209531250008,2.059025359115301e-11,-3.015847711858517e-12,2.360610130301153e-11,1.4273560125406708e-10,1.6515116815726838e-10,-8.715106987038493e-13,-2.499726053212741e-11,2.4125749833423568e-11,1.4316903259668282e-10,2.1110624861881683e-11,-1.5322527457355802e-09,-1.4230632070510435e-09,-1.0918953868453623e-10,1.4273560125406708e-10,7.355769879731843e-08,-1.783618192963663e-10,-1.4186730562817948e-10,-3.649451366818679e-11,7.367202662983443e-08,-2.9268965181236517e-10,50.464337786120325,0.0504643377861203
1537.2,1.6617324861878339e-10,7.352096541436451e-08,0.1488721129032244,0.0213239999999997,,2.1323999999999727e-05,21.323999999999725,2.2483844751371867e-11,-3.0140426848408545e-12,2.5497887436212718e-11,1.4273855830411827e-10,1.6515709888759702e-10,1.0161497311863349e-12,-2.500150555329847e-11,2.6017655284484804e-11,1.4316903259668282e-10,2.3004216022100536e-11,-1.3906243093931192e-09,-1.422918267796937e-09,3.2293958403818275e-11,1.4273855830411827e-10,7.355791682592248e-08,-3.695141155796639e-11,-1.4193214195941948e-10,1.0498073040145311e-10,7.367243335164837e-08,-1.5146793728384368e-10,55.4093062284332,0.0554093062284331
1537.3000000000004,1.6789328956044266e-10,7.373239569060763e-08,0.1526037142857396,0.0228970000000047,,2.289700000000472e-05,22.89700000000473,2.420388569303117e-11,-3.0122359128868586e-12,2.721612160591802e-11,1.427415203252896e-10,1.6516302885970956e-10,2.7302607007331257e-12,-2.500574840821492e-11,2.7736009108948048e-11,1.4316903259668282e-10,2.472425696375984e-11,-1.179194033150013e-09,-1.422773438183819e-09,2.4357940503380567e-10,1.427415203252896e-10,7.355813483680579e-08,1.7426085380184122e-10,-1.419970214273795e-10,3.1625787522922074e-10,7.36724974175824e-08,5.989827302523082e-11,59.49666501185112,0.0594966650118511
1537.4,1.6975788784530992e-10,7.367118022099443e-08,0.1588452500000049,0.0245362500000021,,2.453625000000212e-05,24.536250000002127,2.6068483977898407e-11,-3.0104273989638442e-12,2.907891137686225e-11,1.4274448731181326e-10,1.6516895807288647e-10,4.588929772423456e-12,-2.500998909824276e-11,2.9598918870666223e-11,1.4316903259668282e-10,2.658885524862708e-11,-1.2404095027631994e-09,-1.422628718132926e-09,1.8221921536972635e-10,1.4274448731181326e-10,7.355835282996634e-08,1.1282739102810491e-10,-1.4206194397460003e-10,2.548893350027049e-10,7.36725382872928e-08,-1.3580662983567998e-12,63.75617097859357,0.0637561709785935
1537.5,1.7289777734806878e-10,7.363875692307692e-08,0.162966666666661,0.0261232857142843,,2.6123285714284365e-05,26.12328571428437,2.920837348065727e-11,-3.008617146039124e-12,3.2216990626696396e-11,1.427474592579214e-10,1.6517488652640823e-10,7.722890821660527e-12,-2.5014227624747958e-11,3.273711844640849e-11,1.4316903259668282e-10,2.9728744751385926e-11,-1.272832800680737e-09,-1.4224841075654966e-09,1.496513068847593e-10,1.427474592579214e-10,7.35585708054021e-08,8.018611767479114e-11,-1.4212690954362183e-10,2.2231302721841296e-10,7.36725382872928e-08,-3.378136421589404e-11,67.88000083641228,0.0678800008364122
1537.6,1.7559444585635678e-10,7.37146470329671e-08,0.1687104920634939,0.0277831269841276,,2.778312698412769e-05,27.78312698412769,3.1905041988945284e-11,-3.006805157080007e-12,3.491184714602529e-11,1.427504361578463e-10,1.6518081421955548e-10,1.04136316368013e-11,-2.5018463989096502e-11,3.5432095625897806e-11,1.4316903259668282e-10,3.242541325967396e-11,-1.196942690790529e-09,-1.4223396064027681e-09,2.253969156122388e-10,1.427504361578463e-10,7.355878876311108e-08,1.5585826985602078e-10,-1.4219191807698535e-10,2.980501879330062e-10,7.36725382872928e-08,4.210874567431397e-11,72.19301214814278,0.0721930121481427
1537.7,1.7725693204420022e-10,7.374109093922656e-08,0.1744441428571428,0.0297121428571428,,2.9712142857142853e-05,29.71214285714285,3.35675281767887e-11,-3.0049914350538017e-12,3.6572519611842496e-11,1.4275341800581996e-10,1.6518674115160876e-10,1.2070190892591456e-11,-2.5022698192654373e-11,3.7092889085245833e-11,1.4316903259668282e-10,3.408789944751737e-11,-1.170498784531097e-09,-1.4221952145659783e-09,2.51696430034881e-10,1.4275341800581996e-10,7.355900670309129e-08,1.820842361352576e-10,-1.4225696951723147e-10,3.2434120565248915e-10,7.36725382872928e-08,6.855265193374577e-11,77.20545968272386,0.0772054596827238
1537.8000000000004,1.7858793461538658e-10,7.369019591160216e-08,0.1803225000000117,0.0317541250000039,,3.175412500000391e-05,31.75412500000391,3.4898530747975065e-11,-3.003175982927811e-12,3.7901706730902866e-11,1.4275640479607472e-10,1.6519266732184876e-10,1.3395267293537825e-11,-2.5026930236787547e-11,3.8422197530325366e-11,1.4316903259668282e-10,3.5418902018703715e-11,-1.2213938121554696e-09,-1.4220509319763651e-09,2.0065711982089526e-10,1.4275640479607472e-10,7.355922462534065e-08,1.3097128626152473e-10,-1.423220638069007e-10,2.732933500684254e-10,7.36725382872928e-08,1.7657624309373038e-11,82.51144420095599,0.0825114442009559
1537.9,1.7957392362637459e-10,7.365372077348065e-08,0.18486947540984,0.0336194918032814,,3.3619491803281474e-05,33.61949180328148,3.588451975896312e-11,-3.001358803669333e-12,3.8885878562632445e-11,1.4275939652284266e-10,1.6519859272955634e-10,1.4375330896818294e-11,-2.5031160122862022e-11,3.9406491019680326e-11,1.4316903259668282e-10,3.640489102969179e-11,-1.2578689502769802e-09,-1.4219067585551667e-09,1.6403780827818628e-10,1.4275939652284266e-10,7.355944252985716e-08,9.427824362348724e-11,-1.4238720088853368e-10,2.3666544451202087e-10,7.36725382872928e-08,-1.881751381213756e-11,87.35850293436255,0.0873585029343625
1538.0,1.8030196629834246e-10,7.362768762430937e-08,0.1923160615384653,0.0355143384615394,,3.5514338461539475e-05,35.51433846153948,3.661256243093097e-11,-2.999539900245664e-12,3.961210233117663e-11,1.427623931803562e-10,1.6520451737401232e-10,1.5097448924330166e-11,-2.5035387852243782e-11,4.013283677657394e-11,1.4316903259668282e-10,3.713293370165964e-11,-1.283902099448261e-09,-1.4217626942236215e-09,1.3786059477536054e-10,1.427623931803562e-10,7.355966041663883e-08,6.802720767055146e-11,-1.4245238070467114e-10,2.1047958837522262e-10,7.367298751381231e-08,-4.5299889502938455e-11,92.28216353947144,0.0922821635394714
1538.1,1.8090296077348128e-10,7.356781269230755e-08,0.1960545245901689,0.0370634918032829,,3.7063491803282974e-05,37.063491803282965,3.7213556906069795e-11,-2.9977192756240967e-12,4.0211276181693895e-11,1.4276539476284742e-10,1.6521044125449758e-10,1.5692519518983727e-11,-2.5039613426298787e-11,4.073213294528251e-11,1.4316903259668282e-10,3.7733928176798464e-11,-1.3437770314500955e-09,-1.4216187389029675e-09,7.784170745287223e-11,1.4276539476284742e-10,7.355987828568363e-08,7.934406623904922e-12,-1.4251760319785378e-10,1.5045200982175867e-10,7.367326131868108e-08,-1.0544862637354276e-10,96.30755802021928,0.0963075580202192
1538.2,1.8140028011049719e-10,7.349782917582411e-08,0.2013800923076916,0.038273046153846,,3.8273046153846e-05,38.273046153846,3.771087624308567e-11,-2.9958969327719197e-12,4.0706773175857596e-11,1.4276840126454858e-10,1.6521636437029308e-10,1.6183915740204078e-11,-2.5043836846393035e-11,4.122775258659711e-11,1.4316903259668282e-10,3.8231247513814336e-11,-1.413760547933535e-09,-1.4214748925144443e-09,7.71434458090955e-12,1.4276840126454858e-10,7.356009613698956e-08,-6.226696116546495e-11,-1.4258286831062218e-10,8.031590714515723e-11,7.36732974033149e-08,-1.7546822749077883e-10,99.45052216438933,0.0994505221643893
1538.3000000000004,1.8185230439560428e-10,7.36515156353595e-08,0.2116236774193783,0.039447903225808,,3.9447903225808007e-05,39.44790322580801,3.8162900528192756e-11,-2.994072874656418e-12,4.115697340284918e-11,1.4277141267969188e-10,1.6522228672067988e-10,1.6630017674924348e-11,-2.50480581138925e-11,4.167807578881685e-11,1.4316903259668282e-10,3.868327179892143e-11,-1.2600740883981352e-09,-1.4213311549792903e-09,1.6125706658115548e-10,1.4277141267969188e-10,7.35603139705546e-08,9.120166480491124e-11,-1.42648175985517e-10,2.338498407904283e-10,7.367333287292817e-08,-2.1817237568677065e-11,102.50332723262154,0.1025033272326215
1538.4,1.8176439230769232e-10,7.379066425414362e-08,0.2160164516129074,0.039653225806452,,3.9653225806452e-05,39.653225806452,3.8074988440280776e-11,-2.992247104244875e-12,4.106723554452564e-11,1.4277442900250954e-10,1.6522820830493918e-10,1.6536184002753086e-11,-2.505227723016316e-11,4.158846123291624e-11,1.4316903259668282e-10,3.8595359711009445e-11,-1.1209254696140115e-09,-1.4211875262179723e-09,3.00262056603961e-10,1.4277442900250954e-10,7.35605317863767e-08,2.3013246776691587e-10,-1.4271352616507888e-10,3.728459939319948e-10,7.36736387292818e-08,1.1702552486184655e-10,103.03684729201542,0.1030368472920154
1538.5,1.820070602209936e-10,7.3768194640884e-08,0.2236720483870977,0.0397891612903223,,3.978916129032231e-05,39.78916129032232,3.8317656353582095e-11,-2.990419624504568e-12,4.130807597808666e-11,1.4277745022723369e-10,1.6523412912235206e-10,1.6772931098641552e-11,-2.505649419657097e-11,4.182942529521253e-11,1.4316903259668282e-10,3.883802762431078e-11,-1.1433950828736271e-09,-1.4210440061509571e-09,2.7764892327733065e-10,1.4277745022723369e-10,7.35607495844539e-08,2.0744505643011188e-10,-1.4277891879184874e-10,3.5022397522196056e-10,7.367369635359104e-08,9.449828729297624e-11,103.3900685850693,0.1033900685850693
1538.6,1.8335645248619016e-10,7.374739945054946e-08,0.2293132950819805,0.0389380983606541,,3.893809836065416e-05,38.93809836065415,3.9667048618778686e-11,-2.9885904384027733e-12,4.2655639057181465e-11,1.4278047634809649e-10,1.6524004917219986e-10,1.811640331399035e-11,-2.506070901448195e-11,4.3177112328472297e-11,1.4316903259668282e-10,4.018741988950736e-11,-1.1641902732081715e-09,-1.4209005946987127e-09,2.56710321490541e-10,1.4278047634809649e-10,7.356096736478414e-08,1.8643208576533292e-10,-1.4284435380836708e-10,3.2927643957370005e-10,7.367429131868137e-08,7.31081318680858e-11,101.17862577463733,0.1011786257746373
1538.7,1.8400066243093884e-10,7.373000384615388e-08,0.2349840158730289,0.0371016984126959,,3.7101698412695945e-05,37.10169841269595,4.031125856352727e-11,-2.986759548906763e-12,4.3298018112434035e-11,1.4278350735933011e-10,1.6524596845376388e-10,1.8754693977174903e-11,-2.5064921685262048e-11,4.381961566243696e-11,1.4316903259668282e-10,4.0831629834255934e-11,-1.1815858776037762e-09,-1.4207572917817054e-09,2.3917141417792936e-10,1.4278350735933011e-10,7.356118512736546e-08,1.6881871878840822e-10,-1.429098311571746e-10,3.117285499455828e-10,7.367489148351648e-08,5.511236263737563e-11,96.4068359099639,0.0964068359099639
1538.8000000000004,1.8367104917126992e-10,7.372241546961326e-08,0.2422418888888906,0.0348102380952373,,3.481023809523733e-05,34.81023809523734,3.9981645303858375e-11,-2.984926958983804e-12,4.296657226284218e-11,1.427865432551666e-10,1.6525188696632543e-10,1.8419162204944463e-11,-2.5069132210277244e-11,4.3488294415221714e-11,1.4316903259668282e-10,4.050201657458704e-11,-1.1891742541443683e-09,-1.420614097320404e-09,2.3143984317603559e-10,1.427865432551666e-10,7.356140287219575e-08,1.6101259741750038e-10,-1.4297535078081192e-10,3.0398794819831234e-10,7.367513453038675e-08,4.7280939226538064e-11,90.45259531531146,0.0904525953153114
1538.9,1.8175734505494083e-10,7.372424972375693e-08,0.2490818852459147,0.0314933278688469,,3.1493327868846945e-05,31.49332786884694,3.8067941187529313e-11,-2.9830926716011588e-12,4.105103385913048e-11,1.4278958402983832e-10,1.6525780470916604e-10,1.6499540345774796e-11,-2.507334059089352e-11,4.157288093666831e-11,1.4316903259668282e-10,3.8588312458257976e-11,-1.1873400000007132e-09,-1.420471011235275e-09,2.3313101123456246e-10,1.4278958402983832e-10,7.35616205992731e-08,1.6262912448383022e-10,-1.4304091262181968e-10,3.0567003710564997e-10,7.367572115384614e-08,4.852856991077707e-11,81.8337764039304,0.0818337764039304
1539.0,1.7883086153846024e-10,7.368970718232047e-08,0.2537840000000077,0.0276785624999948,,2.7678562499994844e-05,27.67856249999484,3.5141457671048716e-11,-2.981256689726085e-12,3.8122714360774814e-11,1.4279262967757724e-10,1.6526372168156718e-10,1.3567139856893064e-11,-2.5077546828476828e-11,3.8644686685369885e-11,1.4316903259668282e-10,3.5661828941777386e-11,-1.2218825414371495e-09,-1.4203280334467896e-09,1.9844549200964007e-10,1.4279262967757724e-10,7.356183830859541e-08,1.278688737250702e-10,-1.4310651662273867e-10,2.709753903478089e-10,7.367589857142861e-08,1.3808610891882048e-11,71.92130676819833,0.0719213067681983
1539.1,1.7760503204419838e-10,7.363957458563533e-08,0.2624288032787145,0.0233233934426128,,2.332339344261289e-05,23.3233934426129,3.3915628176786876e-11,-2.9794190163258364e-12,3.689504719311272e-11,1.4279568019261578e-10,1.6526963788281058e-10,1.2335394161387795e-11,-2.508175092439316e-11,3.741714508578096e-11,1.4316903259668282e-10,3.4435999447515546e-11,-1.2720151381223023e-09,-1.4201851638754144e-09,1.4817002575311227e-10,1.4279568019261578e-10,7.356205600016076e-08,7.751858547458057e-11,-1.431721627261096e-10,2.2069074820069008e-10,7.367611994475118e-08,-3.654535911583683e-11,60.60462622153374,0.0606046262215337
1539.2,1.7683127513812292e-10,7.369218384615388e-08,0.2695127142857092,0.0188938571428599,,1.8893857142859985e-05,18.893857142859986,3.3141871270711395e-11,-2.9775796543676628e-12,3.6119450925079066e-11,1.4279873556918615e-10,1.6527555331217784e-10,1.1555721825945078e-11,-2.508595288000848e-11,3.664167470595357e-11,1.4316903259668282e-10,3.366224254144007e-11,-1.219405877603762e-09,-1.4200424024416191e-09,2.0063652483785747e-10,1.4279873556918615e-10,7.356227367396706e-08,1.2991017218682248e-10,-1.4323785087447288e-10,2.7314802306129536e-10,7.367611994475118e-08,1.6063901402703566e-11,49.094706258910726,0.0490947062589107
1539.3000000000004,1.738634011049669e-10,7.37507940883977e-08,0.2717568709677416,0.0147155483870957,,1.4715548387095734e-05,14.715548387095732,3.01739972375554e-11,-2.975738606818813e-12,3.3149735844374207e-11,1.4280179580152074e-10,1.6528146796895066e-10,8.581933136016265e-12,-2.509015269668876e-11,3.3672085832705016e-11,1.4316903259668282e-10,3.069436850828407e-11,-1.160795635359933e-09,-1.4198997490658732e-09,2.591041137059394e-10,1.4280179580152074e-10,7.356249133001231e-08,1.8830275838538907e-10,-1.4330358101036939e-10,3.3160633939575846e-10,7.367611994475118e-08,7.467414364653179e-11,38.2375880181919,0.0382375880181919
